customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment
23623,Pamela Mcintyre,687,5,16313,0,1,3,4,8,134,At Risk
23628,Joel Valentine III,591,5,13064,0,1,3,3,7,133,At Risk
23632,Emily Bonilla,407,9,21903,0,2,5,5,12,255,At Risk
23648,Robert Reynolds,261,6,13112,0,2,4,3,9,243,At Risk
23671,Chad White,672,6,19627,0,1,4,5,10,145,At Risk
23672,William Carter,318,6,19822,0,2,4,5,11,245,At Risk
23675,Yolanda Martinez,371,6,18212,0,2,4,4,10,244,At Risk
23676,Roger Gilbert,362,7,19994,0,2,5,5,12,255,At Risk
23687,Maria Caldwell,283,8,22411,0,2,5,5,12,255,At Risk
23690,Mr. Joshua Price,266,6,14703,1,2,4,3,9,243,At Risk
23693,Elaine Compton,521,9,19476,0,1,5,5,11,155,At Risk
23697,Elizabeth Hoffman,758,5,15286,0,1,3,4,8,134,At Risk
23700,Laura Walker,385,9,15529,0,2,5,4,11,254,At Risk
23707,Abigail Small,262,8,27203,0,2,5,5,12,255,At Risk
23711,Jill Cummings,735,5,13742,0,1,3,3,7,133,At Risk
23727,Thomas Murphy,294,7,19687,0,2,5,5,12,255,At Risk
23729,Rita Sims,278,6,19999,0,2,4,5,11,245,At Risk
23751,Alexander Cruz,551,8,20023,0,1,5,5,11,155,At Risk
23758,Kimberly Clark,313,7,19997,0,2,5,5,12,255,At Risk
23775,Nathan Crane,364,8,22304,0,2,5,5,12,255,At Risk
23786,Mark Ramos,343,5,12434,1,2,3,3,8,233,At Risk
23790,Andrew Townsend,524,6,18790,0,1,4,4,9,144,At Risk
23795,Vincent Lopez,585,6,17508,1,1,4,4,9,144,At Risk
23806,Joseph Garcia,476,6,12029,0,1,4,3,8,143,At Risk
23820,Lisa Morrison,345,5,12848,1,2,3,3,8,233,At Risk
23822,Megan Bowers,476,6,20079,1,1,4,5,10,145,At Risk
23826,Jeffery Keith,932,5,17124,0,1,3,4,8,134,At Risk
23850,Susan Brooks,263,7,15562,0,2,5,4,11,254,At Risk
23852,Derrick Williams,350,7,21007,0,2,5,5,12,255,At Risk
23856,Charles Bush,322,6,19419,1,2,4,5,11,245,At Risk
23871,Juan White,284,7,17781,0,2,5,4,11,254,At Risk
23875,Kevin Weiss,302,5,16477,0,2,3,4,9,234,At Risk
23892,Casey Morris,483,6,14245,0,1,4,3,8,143,At Risk
23893,Christopher Munoz,298,7,24184,1,2,5,5,12,255,At Risk
23895,Mrs. Cynthia Boyd DDS,663,5,18624,0,1,3,4,8,134,At Risk
23897,Mary Cooper,268,7,15787,0,2,5,4,11,254,At Risk
23902,Daniel Patterson,378,5,15527,0,2,3,4,9,234,At Risk
23903,Michele Johnson,245,6,16061,0,2,4,4,10,244,At Risk
23909,Melissa West,342,8,25199,0,2,5,5,12,255,At Risk
23917,Debra Hodge,285,7,18558,0,2,5,4,11,254,At Risk
23925,Richard Hardy,358,6,17408,1,2,4,4,10,244,At Risk
23926,Timothy Palmer,413,5,15052,1,2,3,4,9,234,At Risk
23927,Amy Day,289,5,18587,0,2,3,4,9,234,At Risk
23931,Robert Beck,367,9,19435,0,2,5,5,12,255,At Risk
23936,Brian Chaney,588,7,22385,0,1,5,5,11,155,At Risk
23937,Tamara Gallegos,465,8,19751,1,1,5,5,11,155,At Risk
23944,Jennifer Brooks,654,6,16186,0,1,4,4,9,144,At Risk
23946,William Gutierrez,257,7,15081,0,2,5,4,11,254,At Risk
23947,Jeff Moon,393,5,17234,1,2,3,4,9,234,At Risk
23952,Christy Holland,479,6,18946,0,1,4,4,9,144,At Risk
23953,Devin Montoya,305,8,14924,0,2,5,4,11,254,At Risk
23957,Robert Martinez,287,7,18225,1,2,5,4,11,254,At Risk
23958,Joseph Wolfe,289,6,12006,0,2,4,3,9,243,At Risk
23966,Kristin Garcia,519,5,11356,0,1,3,3,7,133,At Risk
23970,George Andrews,348,6,14199,0,2,4,3,9,243,At Risk
23977,Kayla Gray,514,5,18523,0,1,3,4,8,134,At Risk
23990,Alexis Kennedy,598,5,12978,1,1,3,3,7,133,At Risk
24001,Todd Williams,274,5,14769,0,2,3,3,8,233,At Risk
24014,Kristen Ellis,278,6,11971,1,2,4,3,9,243,At Risk
24029,Jennifer Lucas,249,6,15855,0,2,4,4,10,244,At Risk
24031,Hayden Taylor,376,6,14872,0,2,4,4,10,244,At Risk
24050,Rachael Acosta,289,6,16025,0,2,4,4,10,244,At Risk
24051,Michelle Swanson,574,6,18103,0,1,4,4,9,144,At Risk
24061,Lisa Stewart,346,5,17592,0,2,3,4,9,234,At Risk
24064,Maria White,367,6,20107,0,2,4,5,11,245,At Risk
24070,Cindy Harris,455,5,11777,0,1,3,3,7,133,At Risk
24071,Jeremy Schroeder,246,11,31395,0,2,5,5,12,255,At Risk
24076,Michelle Ferguson,539,5,13734,0,1,3,3,7,133,At Risk
24088,Andrea Perez,389,7,26003,0,2,5,5,12,255,At Risk
24089,Suzanne Mitchell,415,5,12241,0,2,3,3,8,233,At Risk
24090,Logan Scott,269,12,28662,0,2,5,5,12,255,At Risk
24094,Austin Brown,264,6,22828,0,2,4,5,11,245,At Risk
24099,Teresa Schultz,335,8,23039,0,2,5,5,12,255,At Risk
24105,Alexander Thomas,269,5,11975,0,2,3,3,8,233,At Risk
24118,Rebecca Tyler,349,5,19697,0,2,3,5,10,235,At Risk
24121,John Pearson,431,5,18744,0,1,3,4,8,134,At Risk
24122,Richard Lowery,268,7,22553,0,2,5,5,12,255,At Risk
24124,Steven Clark,326,5,13536,1,2,3,3,8,233,At Risk
24125,Lydia Hughes,429,7,23852,0,1,5,5,11,155,At Risk
24130,Jane Wright,322,7,19093,0,2,5,4,11,254,At Risk
24136,John Cunningham,313,5,17202,0,2,3,4,9,234,At Risk
24138,Zachary Roberts,360,7,24102,0,2,5,5,12,255,At Risk
24152,Charles Ferguson,475,6,13907,1,1,4,3,8,143,At Risk
24154,Cindy Thomas,298,8,23429,1,2,5,5,12,255,At Risk
24161,Danny Wilkins,389,6,17402,1,2,4,4,10,244,At Risk
24166,Mary Cohen,327,6,24026,0,2,4,5,11,245,At Risk
24172,Mary Ponce,495,6,17839,0,1,4,4,9,144,At Risk
24186,Heather Williams,461,7,17313,0,1,5,4,10,154,At Risk
24187,Kathleen Rodriguez,586,6,20017,1,1,4,5,10,145,At Risk
24202,Thomas Lambert,330,6,16491,0,2,4,4,10,244,At Risk
24223,Rhonda Branch,325,5,19368,0,2,3,5,10,235,At Risk
24227,Mr. Shawn Pierce,394,5,19062,1,2,3,4,9,234,At Risk
24228,Courtney Rogers,456,6,18796,1,1,4,4,9,144,At Risk
24232,Brian Clark,383,5,12565,0,2,3,3,8,233,At Risk
24236,Michael Martinez,457,7,25926,0,1,5,5,11,155,At Risk
24239,Stephanie Harris,255,9,32671,0,2,5,5,12,255,At Risk
24249,Brenda Morgan,280,5,13987,0,2,3,3,8,233,At Risk
24256,Phillip Freeman,360,6,12974,0,2,4,3,9,243,At Risk
24260,Linda Williams,359,12,22782,0,2,5,5,12,255,At Risk
24261,Teresa Rangel,531,6,12509,0,1,4,3,8,143,At Risk
24266,Rodney Jackson,377,7,25019,0,2,5,5,12,255,At Risk
24267,Rebecca Russo,303,6,16087,0,2,4,4,10,244,At Risk
24280,Joshua Thomas,594,5,14316,1,1,3,3,7,133,At Risk
24284,Trevor Crawford,432,8,16459,0,1,5,4,10,154,At Risk
24287,Jason Jackson,551,5,13616,0,1,3,3,7,133,At Risk
24301,Stephanie Jenkins,373,6,20130,0,2,4,5,11,245,At Risk
24313,Matthew Moses,403,5,19718,0,2,3,5,10,235,At Risk
24318,William Webster,317,7,22443,1,2,5,5,12,255,At Risk
24330,Julian Parker,248,6,19857,0,2,4,5,11,245,At Risk
24337,Jennifer Fernandez,321,7,23733,0,2,5,5,12,255,At Risk
24355,Brian Ortega,279,9,30209,0,2,5,5,12,255,At Risk
24357,Valerie Mann,311,6,15976,0,2,4,4,10,244,At Risk
24367,Tonya Randolph,303,6,20398,0,2,4,5,11,245,At Risk
24368,Richard Mueller,279,8,15204,0,2,5,4,11,254,At Risk
24377,Troy Gomez,281,5,12934,0,2,3,3,8,233,At Risk
24381,William Ellison,342,5,17720,0,2,3,4,9,234,At Risk
24392,Christina Kerr,451,5,12222,0,1,3,3,7,133,At Risk
24394,William Macias,438,7,18150,0,1,5,4,10,154,At Risk
24395,Lisa Maxwell,418,6,21202,1,2,4,5,11,245,At Risk
24399,Daniel Sullivan Jr.,306,7,20556,0,2,5,5,12,255,At Risk
24400,Lance Ballard,319,7,23515,0,2,5,5,12,255,At Risk
24407,Matthew Robinson,463,7,15542,0,1,5,4,10,154,At Risk
24433,Anna Lopez,370,5,14322,0,2,3,3,8,233,At Risk
24436,Erik Montgomery,294,7,17648,0,2,5,4,11,254,At Risk
24438,Robin Miller,272,5,17031,0,2,3,4,9,234,At Risk
24461,Bobby Moore,262,7,21237,1,2,5,5,12,255,At Risk
24467,Doris Stout,708,5,13177,1,1,3,3,7,133,At Risk
24477,Joanna Delgado,446,5,15792,1,1,3,4,8,134,At Risk
24488,Ashley Love,387,9,26245,0,2,5,5,12,255,At Risk
24497,Jeremy Porter,259,8,20346,0,2,5,5,12,255,At Risk
24500,Angela Yates,270,5,15952,1,2,3,4,9,234,At Risk
24505,Lauren Lewis,389,5,19416,0,2,3,5,10,235,At Risk
24506,Sarah Mitchell,363,5,14309,0,2,3,3,8,233,At Risk
24521,Christina Bradley,428,9,20702,0,1,5,5,11,155,At Risk
24522,Anthony Mccoy,530,8,19683,0,1,5,5,11,155,At Risk
24524,Robert Anderson,353,6,17657,1,2,4,4,10,244,At Risk
24527,Robert Miller,299,5,15150,0,2,3,4,9,234,At Risk
24528,Amber Sullivan,428,5,13497,0,1,3,3,7,133,At Risk
24530,Deborah Mack,245,8,22726,0,2,5,5,12,255,At Risk
24550,Michelle Sanchez,330,7,16206,0,2,5,4,11,254,At Risk
24558,Joshua Smith,248,6,19945,0,2,4,5,11,245,At Risk
24567,Michelle Tate,259,7,23453,0,2,5,5,12,255,At Risk
24583,Kelsey Diaz,260,8,20141,0,2,5,5,12,255,At Risk
24587,Michael Roberts,253,7,24752,0,2,5,5,12,255,At Risk
24592,Isaac Savage,339,5,14121,0,2,3,3,8,233,At Risk
24594,Aaron York,283,7,14774,0,2,5,3,10,253,At Risk
24605,Anna Buchanan,419,8,22793,0,2,5,5,12,255,At Risk
24609,Nancy Gardner,386,7,25017,0,2,5,5,12,255,At Risk
24615,Steven Wallace,388,6,14974,0,2,4,4,10,244,At Risk
24618,Melinda Wilson,321,6,19057,0,2,4,4,10,244,At Risk
24629,Stephanie Franco,492,8,22616,0,1,5,5,11,155,At Risk
24660,Karen Bray,259,7,18020,0,2,5,4,11,254,At Risk
24662,James Clayton,333,5,11889,0,2,3,3,8,233,At Risk
24666,Anna Cox,383,6,12359,0,2,4,3,9,243,At Risk
24667,Mike Howard,283,5,15121,0,2,3,4,9,234,At Risk
24684,Courtney Mann,555,5,14062,0,1,3,3,7,133,At Risk
24692,David Meyer,395,6,16605,1,2,4,4,10,244,At Risk
24696,Jennifer Edwards,351,8,18141,0,2,5,4,11,254,At Risk
24701,Howard Smith,407,7,17348,0,2,5,4,11,254,At Risk
24707,Monica Pierce,358,7,21966,0,2,5,5,12,255,At Risk
24709,Mathew Sanchez,276,5,17599,1,2,3,4,9,234,At Risk
24726,Diane Wheeler,429,5,15475,0,1,3,4,8,134,At Risk
24727,Debra Welch,394,7,19602,0,2,5,5,12,255,At Risk
24746,Kerri Madden,328,5,12657,0,2,3,3,8,233,At Risk
24765,Blake Fox,255,5,17335,0,2,3,4,9,234,At Risk
24771,David Wade,343,10,25527,0,2,5,5,12,255,At Risk
24777,Pamela Freeman,419,5,13439,0,2,3,3,8,233,At Risk
24784,Kristen Spencer,380,6,17395,1,2,4,4,10,244,At Risk
24786,Christopher Lewis,286,7,19694,1,2,5,5,12,255,At Risk
24788,Mercedes Boyer,302,6,11846,1,2,4,3,9,243,At Risk
24789,Gregory Jimenez,423,9,27230,0,2,5,5,12,255,At Risk
24791,Sheila Le,368,11,33049,0,2,5,5,12,255,At Risk
24794,Kari Adams,344,5,15983,0,2,3,4,9,234,At Risk
24798,Brian Gray,257,7,20790,0,2,5,5,12,255,At Risk
24810,Rhonda Bishop,552,5,11937,1,1,3,3,7,133,At Risk
24812,Susan Cunningham,400,9,17624,0,2,5,4,11,254,At Risk
24829,Steven Carter,388,5,15155,0,2,3,4,9,234,At Risk
24837,David Mata,405,5,16425,0,2,3,4,9,234,At Risk
24845,David Meadows,361,5,14534,0,2,3,3,8,233,At Risk
24854,Daniel Patton,490,5,22229,0,1,3,5,9,135,At Risk
24859,Tammy Thompson,555,6,17179,0,1,4,4,9,144,At Risk
24872,Carolyn Bates,490,6,18759,0,1,4,4,9,144,At Risk
24874,Clarence Maddox,309,6,14821,0,2,4,4,10,244,At Risk
24876,Cheryl Smith,390,5,11683,1,2,3,3,8,233,At Risk
24883,Angela Snyder,323,9,21593,1,2,5,5,12,255,At Risk
24893,Jeffrey Hawkins,268,6,20215,0,2,4,5,11,245,At Risk
24895,David Rivera,364,8,27385,0,2,5,5,12,255,At Risk
24906,Timothy Watts,602,6,24114,0,1,4,5,10,145,At Risk
24936,Kenneth Mullen,342,5,12510,1,2,3,3,8,233,At Risk
24946,Jermaine James,246,7,19989,0,2,5,5,12,255,At Risk
24949,Keith Patterson,287,5,17018,0,2,3,4,9,234,At Risk
24950,Ashley Stone MD,326,10,30573,0,2,5,5,12,255,At Risk
24968,Omar Charles,365,6,15961,0,2,4,4,10,244,At Risk
24977,Jason Murray,344,5,16468,0,2,3,4,9,234,At Risk
24981,Samuel Lopez PhD,307,11,38511,0,2,5,5,12,255,At Risk
24993,Krista Donovan,449,6,18253,0,1,4,4,9,144,At Risk
24997,Nancy Rodriguez,246,8,22421,0,2,5,5,12,255,At Risk
25009,Russell Mitchell,258,6,12987,0,2,4,3,9,243,At Risk
25015,James Jacobson,359,5,16838,0,2,3,4,9,234,At Risk
25018,Michael Sullivan,325,6,15104,1,2,4,4,10,244,At Risk
25024,Elizabeth Robinson MD,522,8,23673,0,1,5,5,11,155,At Risk
25033,Mr. Daniel Rivera,418,5,14683,0,2,3,3,8,233,At Risk
25034,Monique Miller,278,8,15498,0,2,5,4,11,254,At Risk
25052,Adriana Powell,411,5,16247,0,2,3,4,9,234,At Risk
25064,Christopher Cooley,250,5,12417,1,2,3,3,8,233,At Risk
25077,Curtis Cabrera,604,6,13852,0,1,4,3,8,143,At Risk
25080,Paige Hernandez,587,5,14794,1,1,3,3,7,133,At Risk
25089,Jessica Crane,736,6,18223,0,1,4,4,9,144,At Risk
25108,Shannon Brown,322,6,14037,0,2,4,3,9,243,At Risk
25111,Brian Stark,471,7,20385,1,1,5,5,11,155,At Risk
25130,Carla Baxter,327,5,15952,0,2,3,4,9,234,At Risk
25141,Tony Mann,466,5,14637,0,1,3,3,7,133,At Risk
25142,Holly Herring,275,7,16258,1,2,5,4,11,254,At Risk
25174,Jennifer Frazier,289,8,21672,0,2,5,5,12,255,At Risk
25183,Kristen Lopez PhD,337,6,12269,0,2,4,3,9,243,At Risk
25187,Lauren Allen,393,7,15120,0,2,5,4,11,254,At Risk
25189,Jackson Obrien,310,5,12185,0,2,3,3,8,233,At Risk
25204,Jessica Calderon,707,5,11783,0,1,3,3,7,133,At Risk
25234,Lisa Garrett,277,5,13635,1,2,3,3,8,233,At Risk
25247,Taylor Ellison,579,6,18104,0,1,4,4,9,144,At Risk
25265,Joshua Mathis,300,6,16095,0,2,4,4,10,244,At Risk
25268,Andrew Garcia,372,5,15084,0,2,3,4,9,234,At Risk
25271,Daniel Atkins,319,5,15420,0,2,3,4,9,234,At Risk
25277,Daniel Collins,250,6,20730,0,2,4,5,11,245,At Risk
25285,David Acosta,743,5,15719,0,1,3,4,8,134,At Risk
25286,Victoria Carey,477,6,15698,0,1,4,4,9,144,At Risk
25290,Sara Gonzalez,249,8,29485,0,2,5,5,12,255,At Risk
25303,Larry Murillo,1018,6,11507,0,1,4,3,8,143,At Risk
25305,Ashley Gonzalez,377,5,12801,1,2,3,3,8,233,At Risk
25310,Karen Webb,267,5,15667,0,2,3,4,9,234,At Risk
25318,Amy Lawrence,421,7,14480,0,2,5,3,10,253,At Risk
25327,Rachel Marsh,349,6,16202,0,2,4,4,10,244,At Risk
25332,Angela Riley,357,5,14572,0,2,3,3,8,233,At Risk
25338,Paul Bush,373,7,14361,0,2,5,3,10,253,At Risk
25342,Kelly Jordan,632,6,17814,1,1,4,4,9,144,At Risk
25343,Johnny Neal,374,6,14426,1,2,4,3,9,243,At Risk
25363,Christopher Murphy,363,6,17416,0,2,4,4,10,244,At Risk
25365,Kenneth Hunt,279,6,14028,0,2,4,3,9,243,At Risk
25381,Stephanie Pennington,261,6,20481,0,2,4,5,11,245,At Risk
25388,Alicia Stewart,376,7,15357,1,2,5,4,11,254,At Risk
25389,Lance Riley,249,9,30588,0,2,5,5,12,255,At Risk
25412,Scott Green,251,5,16993,1,2,3,4,9,234,At Risk
25413,Jennifer Lee,433,5,14864,1,1,3,4,8,134,At Risk
25418,Samuel Nguyen,493,7,13834,1,1,5,3,9,153,At Risk
25421,Gary Watson,482,5,12461,0,1,3,3,7,133,At Risk
25425,Mrs. Stephanie Rogers,347,6,17156,0,2,4,4,10,244,At Risk
25427,Laura Hall,297,6,23088,0,2,4,5,11,245,At Risk
25433,Michelle George,479,6,18029,1,1,4,4,9,144,At Risk
25435,Dustin Ellison,325,5,14228,0,2,3,3,8,233,At Risk
25445,Alexandria Erickson,273,5,16285,0,2,3,4,9,234,At Risk
25456,Diane Collins,369,8,15950,0,2,5,4,11,254,At Risk
25467,William Padilla,270,5,18410,0,2,3,4,9,234,At Risk
25471,William Martinez,379,8,18487,0,2,5,4,11,254,At Risk
25483,Melinda Stevens,355,6,18205,0,2,4,4,10,244,At Risk
25487,Eric Thompson,289,7,21678,0,2,5,5,12,255,At Risk
25494,Jonathan Johnson,423,6,12846,0,2,4,3,9,243,At Risk
25496,Ryan Harrington,927,5,15822,0,1,3,4,8,134,At Risk
25502,Stacey Peters,527,7,14309,0,1,5,3,9,153,At Risk
25512,Megan Parker,299,5,13038,0,2,3,3,8,233,At Risk
25516,Zachary Murray,326,7,15266,0,2,5,4,11,254,At Risk
25518,Linda Morrow,426,8,20725,0,2,5,5,12,255,At Risk
25523,Maurice Webb,648,8,17585,0,1,5,4,10,154,At Risk
25534,Samantha Davis,289,5,14868,0,2,3,4,9,234,At Risk
25535,Manuel Kelly,298,6,15871,0,2,4,4,10,244,At Risk
25538,Suzanne Mccall,348,7,14739,0,2,5,3,10,253,At Risk
25540,Richard Clark,358,5,11755,0,2,3,3,8,233,At Risk
25545,Jessica Gomez,485,5,15943,0,1,3,4,8,134,At Risk
25566,Aaron Martinez,544,5,12853,0,1,3,3,7,133,At Risk
25573,Donna Cummings,491,5,12344,1,1,3,3,7,133,At Risk
25606,Kevin Nelson,457,10,30636,0,1,5,5,11,155,At Risk
25607,Seth Baker,296,7,12211,0,2,5,3,10,253,At Risk
25608,Monica Schneider,584,5,11782,0,1,3,3,7,133,At Risk
25611,Bruce White,520,7,19748,0,1,5,5,11,155,At Risk
25615,Katrina Wilson,343,8,17585,0,2,5,4,11,254,At Risk
25623,Julie White,340,5,11341,0,2,3,3,8,233,At Risk
25628,Tracy Rodriguez,661,5,12825,1,1,3,3,7,133,At Risk
25633,Jennifer Kerr,611,7,17957,1,1,5,4,10,154,At Risk
25644,Joyce Shelton,330,5,13724,0,2,3,3,8,233,At Risk
25646,Deborah Howard,265,6,17527,0,2,4,4,10,244,At Risk
25648,Steven Wright MD,367,6,11785,0,2,4,3,9,243,At Risk
25653,Rachel Burton,245,7,15448,0,2,5,4,11,254,At Risk
25656,Rhonda Jarvis,416,5,14778,0,2,3,3,8,233,At Risk
25678,Megan Richardson,739,6,12276,0,1,4,3,8,143,At Risk
25684,Natalie Castaneda,435,9,22639,0,1,5,5,11,155,At Risk
25708,Angela Hickman,282,11,24772,0,2,5,5,12,255,At Risk
25728,Elizabeth Chapman,425,7,21043,0,2,5,5,12,255,At Risk
25733,Amanda Brown,272,6,11453,0,2,4,3,9,243,At Risk
25750,Ann Ortiz,614,6,20075,0,1,4,5,10,145,At Risk
25752,Sierra Daniel,437,5,12716,0,1,3,3,7,133,At Risk
25755,Denise Baldwin,245,6,19312,0,2,4,5,11,245,At Risk
25758,Christopher Long,331,6,13598,0,2,4,3,9,243,At Risk
25766,Aaron Mcneil,708,7,18603,0,1,5,4,10,154,At Risk
25767,David Harris,273,6,11464,1,2,4,3,9,243,At Risk
25771,Dana Scott,352,5,13450,0,2,3,3,8,233,At Risk
25777,Paul Sims,386,8,24795,0,2,5,5,12,255,At Risk
25785,Theresa Lopez,318,8,20567,0,2,5,5,12,255,At Risk
25786,Juan Navarro,262,5,16895,0,2,3,4,9,234,At Risk
25840,Mark Harrison,293,5,12872,0,2,3,3,8,233,At Risk
25846,Patty Wong,277,7,26605,0,2,5,5,12,255,At Risk
25856,Amy Hunter,291,7,14317,0,2,5,3,10,253,At Risk
25871,Courtney May,399,6,16347,1,2,4,4,10,244,At Risk
25893,Amanda Dennis,395,7,16832,0,2,5,4,11,254,At Risk
25894,Reginald Harper,281,6,15807,0,2,4,4,10,244,At Risk
25896,Gregory Lee,364,6,13326,0,2,4,3,9,243,At Risk
25909,Mark Walters,545,6,24183,0,1,4,5,10,145,At Risk
25910,Robert Cantrell,412,6,15313,0,2,4,4,10,244,At Risk
25912,Dennis Lane Jr.,505,7,17413,1,1,5,4,10,154,At Risk
25916,Ronald Shepherd,362,8,15475,1,2,5,4,11,254,At Risk
25918,Jordan Woodward,295,5,13839,0,2,3,3,8,233,At Risk
25919,Paul Smith,458,6,14401,1,1,4,3,8,143,At Risk
25924,Donald Smith,517,7,20385,0,1,5,5,11,155,At Risk
25935,Elizabeth Fields,504,7,23899,0,1,5,5,11,155,At Risk
25940,Zachary Anderson,283,7,14467,1,2,5,3,10,253,At Risk
25949,Stephen Hunter,780,10,17031,0,1,5,4,10,154,At Risk
25953,Kimberly Sampson,320,6,19649,0,2,4,5,11,245,At Risk
25954,Bradley Brown,316,5,19044,0,2,3,4,9,234,At Risk
25963,Gabrielle Walters,270,5,12217,0,2,3,3,8,233,At Risk
25964,Steven Williams,444,6,14449,0,1,4,3,8,143,At Risk
25965,Lisa Rhodes,493,6,17101,0,1,4,4,9,144,At Risk
25974,Erica Ortiz,441,6,21147,0,1,4,5,10,145,At Risk
25978,Tyler Nelson,721,6,16985,1,1,4,4,9,144,At Risk
25985,Elizabeth Spears,548,7,24353,0,1,5,5,11,155,At Risk
25988,Samuel Carpenter,287,6,12776,0,2,4,3,9,243,At Risk
26000,Mr. Tony King,564,7,15993,0,1,5,4,10,154,At Risk
26001,Dana Pollard,298,6,12659,0,2,4,3,9,243,At Risk
26006,Joel Miller,402,6,11372,0,2,4,3,9,243,At Risk
26011,Kyle Mack,388,7,18799,0,2,5,4,11,254,At Risk
26020,Lee Smith,256,5,16723,0,2,3,4,9,234,At Risk
26022,Michael Marshall,330,7,19131,0,2,5,4,11,254,At Risk
26035,Timothy Delacruz,607,6,13676,0,1,4,3,8,143,At Risk
26037,Lauren Jones,345,5,11863,0,2,3,3,8,233,At Risk
26039,Robin Clark,585,7,17329,0,1,5,4,10,154,At Risk
26041,John Miller,471,5,17193,0,1,3,4,8,134,At Risk
26050,Colton Thompson,248,5,12544,0,2,3,3,8,233,At Risk
26057,Steven Hill,427,8,22764,0,1,5,5,11,155,At Risk
26063,Jason Garcia,244,9,26648,0,2,5,5,12,255,At Risk
26079,Joshua Solomon,255,6,15878,0,2,4,4,10,244,At Risk
26086,Jennifer Ross,523,6,12851,0,1,4,3,8,143,At Risk
26090,Samuel Wilcox,247,7,17858,0,2,5,4,11,254,At Risk
26106,Maria Hernandez,276,7,19261,0,2,5,4,11,254,At Risk
26111,Scott Banks,500,6,17352,0,1,4,4,9,144,At Risk
26116,Rebecca Davis,332,5,11523,0,2,3,3,8,233,At Risk
26124,Donna Ruiz,329,6,18361,0,2,4,4,10,244,At Risk
26128,Ronald Mann,370,5,12347,1,2,3,3,8,233,At Risk
26133,Mr. David Short,269,11,24087,0,2,5,5,12,255,At Risk
26143,Joanne Hernandez,472,5,15471,0,1,3,4,8,134,At Risk
26144,Daniel Smith,368,5,11767,0,2,3,3,8,233,At Risk
26156,David Price,818,5,16594,1,1,3,4,8,134,At Risk
26170,Claudia Meyer,349,5,15448,0,2,3,4,9,234,At Risk
26175,Linda Newton,405,6,20072,0,2,4,5,11,245,At Risk
26180,Jason Jackson,904,7,17149,1,1,5,4,10,154,At Risk
26184,Bradley Wells,534,8,16577,0,1,5,4,10,154,At Risk
26190,Eric Brewer,267,7,18959,0,2,5,4,11,254,At Risk
26192,Matthew Jones,484,7,20075,0,1,5,5,11,155,At Risk
26195,Austin Harmon,311,8,19244,0,2,5,4,11,254,At Risk
26196,Marissa Medina,626,6,12629,0,1,4,3,8,143,At Risk
26197,Dwayne Ramirez,346,5,13675,0,2,3,3,8,233,At Risk
26198,Tiffany Arnold,270,6,13949,0,2,4,3,9,243,At Risk
26201,Darlene Bennett,246,9,24839,0,2,5,5,12,255,At Risk
26209,Mitchell Blackwell,262,5,12598,1,2,3,3,8,233,At Risk
26215,Deborah Rogers,243,6,12984,0,2,4,3,9,243,At Risk
26217,Ryan Castillo,259,9,25235,1,2,5,5,12,255,At Risk
26223,Gregory Pena,464,5,14624,0,1,3,3,7,133,At Risk
26230,Mark Smith,396,6,16815,0,2,4,4,10,244,At Risk
26234,Jon Wells,344,7,20913,0,2,5,5,12,255,At Risk
26257,Kimberly Roberts,283,9,21517,1,2,5,5,12,255,At Risk
26281,Regina Montes,283,8,30869,0,2,5,5,12,255,At Risk
26284,Hannah Campbell,248,5,15622,0,2,3,4,9,234,At Risk
26287,Gabriel Moss,375,5,13850,0,2,3,3,8,233,At Risk
26295,Nicholas Matthews,428,6,18510,1,1,4,4,9,144,At Risk
26297,Lisa Wall,324,6,15781,1,2,4,4,10,244,At Risk
26301,Calvin Lucas,259,5,13149,0,2,3,3,8,233,At Risk
26317,Russell Beck,274,6,16964,0,2,4,4,10,244,At Risk
26324,Morgan Gregory,463,5,12676,0,1,3,3,7,133,At Risk
26326,Sandra Murphy,243,5,16307,1,2,3,4,9,234,At Risk
26328,Eugene King,319,13,37519,0,2,5,5,12,255,At Risk
26336,Jacqueline Carlson,611,8,14102,1,1,5,3,9,153,At Risk
26347,James Fox,461,7,21299,1,1,5,5,11,155,At Risk
26354,Judy Gibson,306,5,13346,0,2,3,3,8,233,At Risk
26361,Andrew Ramirez,283,5,12643,0,2,3,3,8,233,At Risk
26371,Jessica Collins,255,5,11489,0,2,3,3,8,233,At Risk
26383,Lauren Reynolds,399,5,18064,0,2,3,4,9,234,At Risk
26386,John Keith,428,6,15286,0,1,4,4,9,144,At Risk
26396,Thomas Wilson,243,5,16071,0,2,3,4,9,234,At Risk
26398,Mary Sullivan,347,6,12367,0,2,4,3,9,243,At Risk
26399,Audrey Warner,311,8,23774,0,2,5,5,12,255,At Risk
26405,Sarah Williams,479,5,13824,1,1,3,3,7,133,At Risk
26429,Andrew Hensley,407,7,18575,0,2,5,4,11,254,At Risk
26433,Yvonne Jones MD,293,6,15461,0,2,4,4,10,244,At Risk
26442,Anna Wilson,365,6,14326,0,2,4,3,9,243,At Risk
26453,Jenna Gordon,620,7,18191,0,1,5,4,10,154,At Risk
26457,Chris Silva MD,255,8,20099,0,2,5,5,12,255,At Risk
26458,Michael Brown,571,5,11760,0,1,3,3,7,133,At Risk
