customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group
24854,Daniel Patton,490,5,22229,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
24859,Tammy Thompson,555,6,17179,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
24872,Carolyn Bates,490,6,18759,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
24874,Clarence Maddox,309,6,14821,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
24893,Jeffrey Hawkins,268,6,20215,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
24895,David Rivera,364,8,27385,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
24906,Timothy Watts,602,6,24114,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
24946,Jermaine James,246,7,19989,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
24949,Keith Patterson,287,5,17018,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
24950,Ashley Stone MD,326,10,30573,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
24968,Omar Charles,365,6,15961,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
24977,Jason Murray,344,5,16468,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
24981,Samuel Lopez PhD,307,11,38511,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
24993,Krista Donovan,449,6,18253,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
24997,Nancy Rodriguez,246,8,22421,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
25015,James Jacobson,359,5,16838,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25024,Elizabeth Robinson MD,522,8,23673,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
25034,Monique Miller,278,8,15498,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
25052,Adriana Powell,411,5,16247,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
25089,Jessica Crane,736,6,18223,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
25130,Carla Baxter,327,5,15952,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25174,Jennifer Frazier,289,8,21672,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
25187,Lauren Allen,393,7,15120,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
25218,Richard House,455,4,15158,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
25247,Taylor Ellison,579,6,18104,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
25255,Sarah Ruiz,521,4,14971,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
25265,Joshua Mathis,300,6,16095,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25268,Andrew Garcia,372,5,15084,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
25271,Daniel Atkins,319,5,15420,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25277,Daniel Collins,250,6,20730,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
25285,David Acosta,743,5,15719,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
25286,Victoria Carey,477,6,15698,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
25290,Sara Gonzalez,249,8,29485,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
25310,Karen Webb,267,5,15667,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25327,Rachel Marsh,349,6,16202,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25363,Christopher Murphy,363,6,17416,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25381,Stephanie Pennington,261,6,20481,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
25389,Lance Riley,249,9,30588,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
25425,Mrs. Stephanie Rogers,347,6,17156,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25427,Laura Hall,297,6,23088,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
25445,Alexandria Erickson,273,5,16285,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25456,Diane Collins,369,8,15950,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
25467,William Padilla,270,5,18410,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25471,William Martinez,379,8,18487,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
25483,Melinda Stevens,355,6,18205,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25487,Eric Thompson,289,7,21678,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
25496,Ryan Harrington,927,5,15822,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
25516,Zachary Murray,326,7,15266,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
25518,Linda Morrow,426,8,20725,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
25523,Maurice Webb,648,8,17585,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
25534,Samantha Davis,289,5,14868,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25535,Manuel Kelly,298,6,15871,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25542,Beverly Knight,463,4,15378,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
25545,Jessica Gomez,485,5,15943,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
25555,Jennifer Jackson,617,4,16239,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
25606,Kevin Nelson,457,10,30636,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
25611,Bruce White,520,7,19748,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
25615,Katrina Wilson,343,8,17585,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
25646,Deborah Howard,265,6,17527,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25653,Rachel Burton,245,7,15448,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
25684,Natalie Castaneda,435,9,22639,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
25708,Angela Hickman,282,11,24772,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
25728,Elizabeth Chapman,425,7,21043,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
25750,Ann Ortiz,614,6,20075,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
25755,Denise Baldwin,245,6,19312,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
25766,Aaron Mcneil,708,7,18603,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
25777,Paul Sims,386,8,24795,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
25785,Theresa Lopez,318,8,20567,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
25786,Juan Navarro,262,5,16895,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25846,Patty Wong,277,7,26605,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
25881,Natalie Lopez,347,4,15416,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
25893,Amanda Dennis,395,7,16832,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
25894,Reginald Harper,281,6,15807,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
25909,Mark Walters,545,6,24183,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
25910,Robert Cantrell,412,6,15313,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
25924,Donald Smith,517,7,20385,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
25935,Elizabeth Fields,504,7,23899,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
25949,Stephen Hunter,780,10,17031,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
25953,Kimberly Sampson,320,6,19649,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
25954,Bradley Brown,316,5,19044,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
25965,Lisa Rhodes,493,6,17101,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
25974,Erica Ortiz,441,6,21147,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
25985,Elizabeth Spears,548,7,24353,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26000,Mr. Tony King,564,7,15993,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
26011,Kyle Mack,388,7,18799,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
26020,Lee Smith,256,5,16723,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26022,Michael Marshall,330,7,19131,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26039,Robin Clark,585,7,17329,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
26041,John Miller,471,5,17193,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
26057,Steven Hill,427,8,22764,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26063,Jason Garcia,244,9,26648,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26079,Joshua Solomon,255,6,15878,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26090,Samuel Wilcox,247,7,17858,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26106,Maria Hernandez,276,7,19261,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26111,Scott Banks,500,6,17352,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
26124,Donna Ruiz,329,6,18361,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26133,Mr. David Short,269,11,24087,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
26141,Ronald Jackson,871,4,16209,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
26143,Joanne Hernandez,472,5,15471,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
26170,Claudia Meyer,349,5,15448,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26175,Linda Newton,405,6,20072,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
26184,Bradley Wells,534,8,16577,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
26190,Eric Brewer,267,7,18959,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26192,Matthew Jones,484,7,20075,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26195,Austin Harmon,311,8,19244,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26201,Darlene Bennett,246,9,24839,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26230,Mark Smith,396,6,16815,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
26234,Jon Wells,344,7,20913,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26281,Regina Montes,283,8,30869,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26284,Hannah Campbell,248,5,15622,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26317,Russell Beck,274,6,16964,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26328,Eugene King,319,13,37519,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
26383,Lauren Reynolds,399,5,18064,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
26386,John Keith,428,6,15286,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
26396,Thomas Wilson,243,5,16071,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26399,Audrey Warner,311,8,23774,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26429,Andrew Hensley,407,7,18575,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
26433,Yvonne Jones MD,293,6,15461,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26453,Jenna Gordon,620,7,18191,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
26457,Chris Silva MD,255,8,20099,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26501,Amber Bradley PhD,330,5,18810,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26516,Mr. Ian Ramirez,684,8,23807,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26527,Richard Valdez,396,8,26416,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
26570,Kimberly Holland,243,6,21548,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
26573,Mark Ruiz,859,6,20748,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
26575,Curtis Potter,1076,4,15977,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
26577,Ryan Paul,427,7,22009,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26627,Brittany Ross,535,7,14990,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
26631,Mathew King,530,9,28498,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26641,Andrew Harrison,350,8,18345,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26658,Dr. Nicole Travis,283,7,18915,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26672,Desiree Adams,305,6,19862,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
26676,Justin Olson,386,5,17399,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
26683,Jeffrey Griffin,410,8,17266,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
26696,Gregory Cunningham,429,6,21532,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
26711,Leslie Berger MD,317,6,15003,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26715,Antonio Harrison,320,5,15524,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26716,Terri Fernandez,419,6,17899,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
26717,Matthew Reyes,487,5,18241,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
26733,Courtney Williams,307,5,16831,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26761,Steve Thomas,368,5,18017,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
26771,Michael Garza,263,9,28117,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26787,Kathleen Robinson,385,7,21118,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
26796,William Calderon DVM,245,6,16514,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26806,Sheila Ruiz,356,7,22654,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26832,Michael Lee,447,6,15532,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
26833,Elizabeth Vargas,679,5,17470,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
26837,Albert Christensen,258,7,21436,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
26848,Mr. Duane Hughes,836,7,24004,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26856,Connor Morgan,367,5,18226,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
26858,Doris Jenkins,427,7,22535,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26859,Courtney Dunlap,610,5,15138,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
26862,Sarah Stewart,439,6,16443,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
26878,Karen Lewis,578,8,18530,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
26883,James Rogers,284,6,20038,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
26894,Benjamin Johnson,566,6,18529,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
26910,Dana Phillips,673,7,23040,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
26923,Shannon Jordan,318,5,14985,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26931,Jasmine Adams,298,6,18460,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
26951,Daniel Valdez,402,5,16380,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
26963,Marcus Mcgee,287,8,19089,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
26973,Matthew Mack,455,4,16891,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
26975,Lisa Stevens,311,5,14988,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
26982,Ian Pearson,470,6,21275,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
27040,Brooke Mata,301,8,18171,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
27044,Timothy Larson,389,6,20494,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
27045,Derek Cook,437,5,20792,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
27067,Joseph Walters,254,8,25054,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27082,Scott Hammond,722,4,19255,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27083,Kathleen Rodriguez,275,6,15911,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27093,Renee Bailey,309,6,17333,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27106,Brian Snyder MD,290,4,17534,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
27112,Virginia Duncan,532,6,20569,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
27132,Luis Mitchell,555,6,23979,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
27136,Denise Walters,749,6,16109,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
27138,Cheryl Washington,328,7,21318,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27139,Rick Buchanan,391,7,21250,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
27142,Janice Rowland,413,5,16731,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
27148,Melissa Oneill,353,8,21084,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27161,Maria Coleman,286,6,16625,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27166,Angela Combs,418,7,18067,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
27177,Jenna Mata,462,5,18430,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27182,Barbara Everett,306,7,20618,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27202,Lori Diaz,990,5,15257,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27215,Brenda Walker,271,5,16103,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27235,Richard Williams,387,6,15453,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
27236,Jill Walker,675,7,16952,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
27239,Joseph Schroeder,440,7,25960,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
27248,Scott Edwards,326,7,22972,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27250,Jacqueline Jones,455,6,22210,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
27256,Robert Carroll DDS,558,4,16800,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27269,Tracy Hernandez,333,5,17895,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27272,Crystal Cook,336,7,20418,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27289,Rhonda Bishop,397,6,16002,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
27301,Jeremy Solis,630,5,19707,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
27320,Natasha Martin,286,5,19647,0,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
27322,Jennifer Jones,549,8,25258,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
27327,Elizabeth Murray,754,4,17330,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27337,Mark Rodriguez,255,5,14893,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27364,Patrick Parsons,559,5,16948,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27382,Mary Ortiz,287,6,16144,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27388,Paula Sharp,546,5,18701,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27397,Michelle Singh,309,9,23140,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27428,Jennifer Harmon,772,5,17886,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27431,Raymond Howard,382,5,16297,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
27433,Steven Olson,378,7,20224,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
27441,Michael Martin,400,10,27652,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
27453,Kayla Schultz,395,8,25709,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
27474,Hector Mccarthy,636,7,24532,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
27476,Andrew Calderon,297,6,21170,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
27495,Jennifer Owens,383,9,22568,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
27503,Diana Edwards,525,8,22953,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
27512,James Johnson,411,6,15445,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
27514,James Cook,509,4,17091,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27515,Christian Buckley,670,6,20115,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
27522,Justin Hooper,620,5,14930,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27528,Melinda Parker,398,7,17935,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
27530,Paul Andrews,303,5,16124,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27541,Briana Wright,499,5,15019,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27546,Jessica Orozco,317,6,14965,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27571,Peter Cervantes,358,6,15329,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27572,Becky Brown,268,6,16894,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27575,Ryan Smith,319,6,16016,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27577,Rachael Salazar,344,7,18137,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
27578,Shelly Robinson MD,449,4,15573,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27600,Mrs. Jennifer Martin,427,8,22003,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
27603,Derek Christensen,624,4,15820,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27610,Diana Henderson,278,5,17123,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27612,Thomas Brown,248,5,19708,0,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
27620,Carrie Dean,299,5,18726,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27631,Julia Stafford,415,6,17161,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
27655,Richard Ortega,468,5,18365,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
27661,Jacob Carter,282,6,16993,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27705,Frank Raymond,354,6,16768,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27707,Casey Sawyer,419,5,16682,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
27711,Amanda Owens,277,6,16878,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27719,Billy Hurst,605,6,19582,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
27751,Zachary Morris,274,6,20150,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
27761,Jeffrey Patterson,716,6,14872,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
27774,Pamela Ponce,454,9,20993,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
27790,Pamela Padilla,279,7,18680,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
27818,Jeffrey Martin,399,7,16335,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
27824,Scott Sherman,251,7,23500,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27827,Alyssa Reeves,769,4,16775,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
27872,Alan Davis,413,4,16427,0,2,2,4,8,224,Need Attention,365+ Days,3-5 Purchases,High
27886,Omar Hale,428,6,18880,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
27895,Gavin James,379,5,18322,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
27905,Eugene Dawson,258,6,15432,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27919,Stephen Monroe,300,5,19382,0,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
27927,Samantha Berry,300,8,25203,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27930,Savannah Short,363,5,17537,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
27931,Leon Sullivan,359,7,19317,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
27941,Christian Becker,412,7,18478,0,2,5,4,11,254,At Risk,365+ Days,6-10 Purchases,High
27959,Jack Peterson,392,4,16277,0,2,2,4,8,224,Need Attention,365+ Days,3-5 Purchases,High
27968,Shawn Kelly,266,7,15810,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
27981,Frank Gibbs,312,6,18062,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
27982,Hannah Maddox,410,8,20398,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
27984,Robert Hawkins,243,6,16981,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
